,basin_id,sin,wavelength,width,wse,EDiff,ADiff,ERate,ERate_max,ARate,ARate_max,noisyERate,noisyARate,max_wse,min_wse,max_dist,min_dist,n_nodes,mean_Q,coeffVar_Q,mean_Qs,coeffVar_Qs,medain_Qdiff,min_Qdiff,bestYear1,bestYear2,Q_p,Qs_p,FalseERate,FalseARate,NDAI
21197,52160500011.0,1.004090538722622,9780.539858750533,295.23636363636365,9.291364010897553,175114.1724243164,61647.378356933594,0.888787694070171,3.0726717271013055,0.31599459057361917,2.481771778365168,0.8882511793572619,0.32522929065173284,9.60000038146973,9.10000038146973,179274.35895544,168578.449583999,55,146.904498958588,0.440299264647318,64.2732600212097,0.435067480311739,60.333709716796896,13.548095703125,2000.0,2018.0,0.115744368429836,0.115744368429836,0.0005365147129090531,-0.009234700078113667,-0.47924501969586125
21198,52160500021.0,1.0152318271215015,4418.310015436101,274.8181818181818,11.550454555858261,286794.04040527344,45565.42645263672,1.4575013997822137,3.7160546156325918,0.23526389942663886,1.85931393742342,1.4777123838263106,0.23991897697852949,12.0,9.60000038146973,190222.023016189,179518.518271124,55,146.904498958588,0.440299264647318,64.2732600212097,0.435067480311739,60.333709716796896,13.548095703125,2000.0,2018.0,0.115744368429836,0.115744368429836,-0.020210984044096936,-0.004655077551890624,-0.7258063572949659
21199,52160500031.0,1.0054329854425559,5065.559655191253,278.42857142857144,12.0,377924.4071044922,118827.29443359375,1.5149546478376594,3.5847799092620587,0.47586591893957664,2.0562830786109316,1.5108797687807123,0.5037001418130324,12.0,12.0,204343.562243437,190434.994088739,70,146.904498958588,0.440299264647318,64.2732600212097,0.435067480311739,60.3337097167969,13.548095703125,2000.0,2018.0,0.11574436842983601,0.11574436842983601,0.004074879056947145,-0.027834222873455716,-0.52158273815401
21200,52160500041.0,1.009827075869049,5633.22242125739,293.71590909090907,12.804545559666366,390431.3427734375,296620.58209228516,1.2436615318449702,3.962042855550903,0.9431117349631731,3.1217766863350493,1.2425755122021243,0.931357029849795,14.6000003814697,12.0,221852.996596656,204557.68755054,88,122.85588722229,0.4266744340369831,55.9705119609833,0.42000165928458605,50.2921447753906,10.228271484375,2000.0,2018.0,0.126938771346517,0.126938771346517,0.0010860196428459368,0.011754705113378172,-0.13654100554261123
21201,52160600011.0,1.080351277034212,3709.5239821891737,184.47938144329896,16.106185952412687,279646.4442138672,243013.63555908203,0.8024935684027298,5.752813454339107,0.6946063141864232,3.857234750693001,0.7825598132299894,0.6859652056942012,17.6000003814697,14.6000003814697,241486.304043342,222097.264007064,97,122.85588722229,0.426674434036983,55.9705119609833,0.420001659284586,50.2921447753906,10.228271484375,2000.0,2018.0,0.126938771346517,0.126938771346517,0.01993375517274043,0.008641108492221994,-0.0700891651619901
21202,52160600021.0,1.0627784302764056,2414.8448808184903,173.8859649122807,20.12193027295566,34844.20397949219,584313.6546630859,0.16957331621351865,2.147710354614687,2.8663920630795734,9.0407869507711,0.17831421608985198,2.737064722446801,21.3999996185303,17.6000003814697,252901.460288686,241684.488856297,57,113.471129989624,0.42129084834611796,42.1700380563736,0.409958193583365,46.06517028808591,9.075439453125,2000.0,2018.0,0.138958294570753,0.138958294570753,-0.008740899876333336,0.12932734063277218,0.8874464613729252
21203,52160600031.0,1.0747253820086584,5372.575606499106,177.33928571428572,24.889286381857765,25016.880981445312,304669.39752197266,0.12678413921763504,2.4415297009414627,1.527532233461684,11.486813343783115,0.12233485168273557,1.3996467214281336,26.8000011444092,21.3999996185303,264144.654306131,253137.876989442,56,106.689257526398,0.417869471878605,40.3787307500839,0.406070833532727,42.0921249389648,8.24067687988281,2000.0,2018.0,0.145287789095267,0.145287789095267,0.004449287534899468,0.12788551203355047,0.8482382639944419
21204,52160600041.0,1.0444340044243619,3006.0532883405376,168.95569620253164,30.283544733554514,33059.533142089844,381517.57373046875,0.1177860915985619,2.0336670618076003,1.355679962476686,9.539181012993105,0.1177860915985619,1.275544842729434,32.5,26.8000011444092,279913.323185283,264354.885410562,79,106.68925752639798,0.41786947187860507,40.3787307500839,0.40607083353272705,42.0921249389648,8.24067687988281,2000.0,2018.0,0.145287789095267,0.145287789095267,0.0,0.08013511974725196,0.8405144297933828
21205,52160700011.0,1.048513689785178,3552.4343461085427,311.8703703703704,14.6000003814697,252835.59240722656,268917.36364746094,1.3229895418463413,5.261648044730292,1.4096839884671266,5.106079513749742,1.2948899878392812,1.3883000263710439,14.6000003814697,14.6000003814697,252195.773782309,241699.337061964,54,19.3951451301575,0.263907311619368,1.0302950963378,0.201712524292104,5.3217658996582,0.455894470214844,2000.0,2018.0,0.180287946389303,0.180287946389303,0.0280995540070601,0.02138396209608273,0.03082257810638789
21206,52160700021.0,1.0828869844752869,4663.224610512365,253.27358490566039,15.726415319262808,308212.5949707031,147406.96154785156,1.6053224916786397,4.240481308471685,0.7772738793186522,3.0551680268451338,1.5972861337951687,0.7868037279225676,20.5,14.6000003814697,262849.337066971,252396.443992673,53,120.135859775543,0.288882759856928,69.7305917739868,0.288277117218914,32.3646774291992,4.42648315429688,2000.0,2018.0,0.145287789095267,0.145287789095267,0.008036357883471013,-0.00952984860391537,-0.352938391520301
21207,52160700031.0,1.0901821752237675,4322.550435938322,209.20754716981133,24.625000323889374,431482.11376953125,169734.67474365234,2.3103408808940915,8.696020294456243,0.8914594550357504,5.146563325841444,2.202106977836353,0.865939568447165,28.5,20.5499992370605,273540.539090995,263099.750822289,53,120.135859775543,0.288882759856928,69.7305917739868,0.288277117218914,32.3646774291992,4.42648315429688,2000.0,2018.0,0.145287789095267,0.145287789095267,0.10823390305773861,0.025519886588585394,-0.43536282423713335
21208,52160700041.0,1.1524394570606333,4658.074938630685,235.76415094339623,28.5,302838.8942260742,156333.73406982422,1.5819588474603379,5.212298208972524,0.818016513132566,2.687237554716533,1.5446328498192496,0.8326474589352908,28.5,28.5,284234.973715081,273789.608015605,53,19.3951451301575,0.263907311619368,1.0302950963378,0.201712524292104,5.3217658996582,0.455894470214844,2000.0,2018.0,0.180287946389303,0.180287946389303,0.03732599764108824,-0.014630945802724837,-0.3190633568467841
21209,52160700051.0,1.5450765825871375,2505.8664365347718,261.3796296296296,29.081482286806477,262630.17474365234,142034.7730102539,1.3605054946769466,4.475786376870452,0.7444230903370653,2.9463541761233802,1.3289563935098434,0.7452999754695527,30.3000011444092,28.5,294950.226019694,284479.050860243,54,97.3622097015381,0.290832006391855,54.2468893051147,0.288338081551255,25.7120208740234,3.80192565917969,2000.0,2018.0,0.115744368429836,0.115744368429836,0.03154910116710319,-0.0008768851324874039,-0.298012967030536
21210,52160700061.0,2.90544566724031,4477.864300759037,265.0566037735849,30.762736248520195,253695.2559814453,111661.65228271484,1.3218434770240344,4.068448337071779,0.5943600198288151,1.862890150863725,1.2438122036544255,0.6041424969368262,31.0,30.3000011444092,305637.419397306,295196.241125651,53,42.9974660873413,0.279502778699136,16.4691479682922,0.258968315310413,10.8873176574707,1.76596832275391,2000.0,2018.0,0.126938771346517,0.126938771346517,0.07803127336960891,-0.009782477108011056,-0.38875302611231155
21211,52160700071.0,1.0129742928655099,9766.822455315903,237.2089552238806,31.0,247436.17791748047,161682.2276611328,1.0120392903336513,4.507079087854998,0.6720757419675097,2.605975183929768,1.0179168409835864,0.6530049548616241,31.0,31.0,319159.787961045,305866.816919845,67,42.9974660873413,0.279502778699136,16.4691479682922,0.258968315310413,10.8873176574707,1.76596832275391,2000.0,2018.0,0.126938771346517,0.126938771346517,-0.005877550649935115,0.01907078710588561,-0.2096066788661499
