bas_id,riv_id,country,cont,code,time_m,time_d,time_y,lat,lon,type_spm,fra_spm,conc_spm,conc_poc,perc_poc,perc_poc_1sd,d13C_poc,d13C_1sd,D14C_poc,D14C_1sd,age_14C,F14C,perc_tn,cn_ratio,alsi_ratio,ref
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.42,0.01,-25.9,0.1,-284.8,,2638.9,0.72,0.05,7.7,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.42,0.01,-25.3,0.1,-562.9,,6594.9,0.44,0.07,5.4,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.46,0.01,-25.7,0.1,-513.2,,5730.3,0.49,0.08,5.4,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.48,0.01,-25.8,0.1,-493.4,,5409,0.51,0.08,5.4,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.44,0.01,-25.6,0.1,-572.9,,6779.6,0.43,0.08,5.1,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.43,0.01,-25.4,0.1,-533.1,,6065.1,0.47,0.07,5.4,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.42,0.01,-25.7,0.1,-562.9,,6594.9,0.44,0.08,5.1,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.4,0.01,-25.7,0.1,-562.9,,6594.9,0.44,0.07,5.1,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.38,0.01,-25.5,0.1,-622.5,,7772.6,0.38,0.07,4.8,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.42,0.01,-25.7,0.1,-433.8,,4515.5,0.57,0.06,6.1,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.46,0.01,-25.7,0.1,-473.5,,5100,0.53,0.07,5.7,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.47,0.01,-25.8,0.1,-374.2,,3711.5,0.63,0.07,6.6,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.4,0.01,-25.6,0.1,-533.1,,6065.1,0.47,0.07,5.4,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.36,0.01,-25.8,0.1,-294.7,,2751.2,0.71,0.04,7.7,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.52,0.01,-25.3,0.1,-523.2,,5896,0.48,0.08,5.7,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.45,0.01,-25.2,0.1,-622.5,,7772.6,0.38,0.08,5.1,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.51,0.01,-25.1,0.1,-672.2,,8905.9,0.33,0.1,4.8,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.58,0.01,-25.5,0.1,-572.9,,6779.6,0.43,0.1,5.1,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.34,0.01,-25.1,0.1,-831.1,,14234.1,0.17,0.08,4.2,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.37,0.01,-25.8,0.1,-662.3,,8666.1,0.34,0.07,4.6,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.38,0.01,-25.5,0.1,-553,,6414.4,0.45,0.07,5.4,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.5,0.01,-25.3,0.1,-771.5,,11805.9,0.23,0.11,4.2,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.33,0.01,-25.2,0.1,-741.7,,10821,0.26,0.07,4.4,,Hilton et al. (2010)*
Laonung ,Taiwan-Laonung ,China,Asia,1730H031,,,March 2005 - September 2006,23.05,120.66,SS,Bulk,,,0.36,0.01,-25.4,0.1,-642.4,,8206.9,0.36,0.07,4.8,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.78,0.01,-25.2,0.1,-443.7,,4657.7,0.56,0.11,6.6,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.73,0.01,-25.8,0.1,-582.8,,6968.6,0.42,0.14,4.8,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.56,0.01,-25.7,0.1,-672.2,,8905.9,0.33,0.11,4.6,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.6,0.01,-25.4,0.1,-553,,6414.4,0.45,0.1,5.4,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.9,0.01,-23.9,0.1,-622.5,,7772.6,0.38,0.13,6.1,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.63,0.01,-25.4,0.1,-622.5,,7772.6,0.38,0.12,4.8,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.59,0.01,-25.6,0.1,-543.1,,6237.9,0.46,0.1,5.4,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.82,0.01,-25.5,0.1,-334.4,,3217,0.67,0.1,7.7,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,1.06,0.01,-24.7,0.1,-413.9,,4238.5,0.59,0.13,7.7,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,1,0.01,-25.1,0.1,-503.3,,5568.1,0.5,0.15,6.1,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.54,0.01,-25.6,0.1,-632.5,,7986.8,0.37,0.1,4.8,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.71,0.01,-25.4,0.1,-463.6,,4949.8,0.54,0.11,6.1,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,2.64,0.01,-23.5,0.1,-711.9,,9943.8,0.29,0.42,5.7,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.37,0.01,-25.2,0.1,-672.2,,8905.9,0.33,0.07,4.8,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.75,0.01,-25.3,0.1,-622.5,,7772.6,0.38,0.14,5.1,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,1.21,0.01,-24.3,0.1,-692.1,,9408.1,0.31,0.21,5.4,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.52,0.01,-25.2,0.1,-731.8,,10517.9,0.27,0.11,4.6,,Hilton et al. (2010)*
Linpien ,Taiwan-Linpien ,China,Asia,1760H004,,,March 2005 - September 2006,22.46,120.54,SS,Bulk,,,0.51,0.01,-24.8,0.1,-751.7,,11136.1,0.25,0.1,4.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,OS-76535,,,2004,24.18,121.49,SS,Bulk,59500,101.2,0.17,,-24.1,< 0.2,-604,< 10,7360.6,0.4,,,,Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,OS-76536,,,2004,24.18,121.49,SS,Bulk,,,0.12,,,,-698,< 10,9671.5,0.3,,,,Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,OS-76537,,,2004,24.18,121.49,SS,Bulk,83600,158.8,0.19,,-23.8,< 0.2,-644,< 10,8206.9,0.36,,,,Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,OS-76538,,,2004,24.18,121.49,SS,Bulk,65100,97.7,0.15,,-24,< 0.2,-746,< 10,10821,0.26,,,,Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,OS-76539,,,2004,24.18,121.49,SS,Bulk,43600,56.7,0.13,,-24,< 0.2,-698,< 10,9671.5,0.3,,,,Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,OS-76540,,,2004,24.18,121.49,SS,Bulk,53000,106,0.2,,-23.5,< 0.2,-729,< 10,10517.9,0.27,,,,Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,OS-76541,,,2004,24.18,121.49,SS,Bulk,34300,68.6,0.2,,-23.9,< 0.2,-888,< 10,17731,0.11,,,,Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,OS-76409,,,2004,24.18,121.49,SS,Bulk,39600,118.8,0.3,,-24.7,< 0.2,-861,< 10,15793.8,0.14,,,,Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,OS-76410,,,2004,24.18,121.49,SS,Bulk,30300,90.9,0.3,,-24.7,< 0.2,-914,< 10,19343,0.09,,,,Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,,3,28,2004,24.18,121.49,SS,Bulk,2498,10.2,0.41,,-23,,-593,,7168.7,0.41,,,,Hilton et al. (2008)  & Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,,7,2,2004,24.18,121.49,SS,Bulk,13075,35.4,0.27,,-21.8,,-897,,18206.7,0.104,,,,Hilton et al. (2008)  & Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,,7,3,2004,24.18,121.49,SS,Bulk,64172,242.4,0.38,,-23.2,,-572,,6764.6,0.431,,,,Hilton et al. (2008)  & Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,,7,4,2004,24.18,121.49,SS,Bulk,24384,82.4,0.34,,-23.7,,-918,,20038.4,0.083,,,,Hilton et al. (2008)  & Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,,7,6,2004,24.18,121.49,SS,Bulk,17575,67.8,0.39,,-24.1,,-926.5,,20915.4,0.074,,,,Hilton et al. (2008)  & Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,,7,10,2004,24.18,121.49,SS,Bulk,7748,32.5,0.42,,-24.4,,-948.3,,23749.7,0.052,,,,Hilton et al. (2008)  & Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,,7,13,2004,24.18,121.49,SS,Bulk,5794,21.3,0.37,,-24.3,,-956.3,,25091.6,0.044,,,,Hilton et al. (2008)  & Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,,8,24,2004,24.18,121.49,SS,Bulk,30554,49.2,0.16,,-22.5,,-826,,13994.8,0.175,,,,Hilton et al. (2008)  & Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,,8,25,2004,24.18,121.49,SS,Bulk,17658,49.4,0.28,,-23.2,,-872,,16461.2,0.129,,,,Hilton et al. (2008)  & Kao et al. (2014)
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.25,0.01,-23.1,0.1,-721.9,,10225.7,0.28,0.04,6.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.24,0.01,-22.1,0.1,-751.7,,11136.1,0.25,0.03,6.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.27,0.01,-22.5,0.1,-622.5,,7772.6,0.38,0.03,8.3,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.3,0.01,-22.6,0.1,-721.9,,10225.7,0.28,0.04,6.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.21,0.01,-23.1,0.1,-781.5,,12163,0.22,0.04,5.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.19,0.01,-22.5,0.1,-751.7,,11136.1,0.25,0.03,6.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.29,0.01,-24.7,0.1,-304.6,,2865.2,0.7,0.03,9.2,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.21,0.01,-23,0.1,-602.7,,7360.6,0.4,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.23,0.01,-23.1,0.1,-592.7,,7162.2,0.41,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.36,0.01,-23,0.1,-562.9,,6594.9,0.44,0.04,8.3,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.41,0.01,-23,0.1,-553,,6414.4,0.45,0.05,8.3,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.33,0.01,-23.5,0.1,-632.5,,7986.8,0.37,0.05,6.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.31,0.01,-22.4,0.1,-870.9,,16389.1,0.13,0.05,5.4,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.28,0.01,-22.9,0.1,-602.7,,7360.6,0.4,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.26,0.01,-22.8,0.1,-602.7,,7360.6,0.4,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.32,0.01,-22.7,0.1,-791.4,,12536.7,0.21,0.05,5.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.28,0.01,-23.1,0.1,-592.7,,7162.2,0.41,0.04,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.23,0.01,-22.3,0.1,-751.7,,11136.1,0.25,0.03,6.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.23,0.01,-22.6,0.1,-622.5,,7772.6,0.38,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.23,0.01,-21.8,0.1,-791.4,,12536.7,0.21,0.03,6.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.24,0.01,-21.9,0.1,-781.5,,12163,0.22,0.03,7.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.24,0.01,-21.9,0.1,-741.7,,10821,0.26,0.03,7.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.35,0.01,-22.4,0.1,-672.2,,8905.9,0.33,0.04,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.27,0.01,-21.8,0.1,-702,,9671.5,0.3,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.38,0.01,-23.2,0.1,-602.7,,7360.6,0.4,0.05,7.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.34,0.01,-23.7,0.1,-920.5,,20289.2,0.08,0.07,4.4,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.36,0.01,-23.7,0.1,-900.7,,18496.7,0.1,0.07,4.4,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.34,0.01,-23.9,0.1,-960.3,,25857.2,0.04,0.08,4.2,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.33,0.01,-24,0.1,-950.3,,24064.7,0.05,0.07,4.2,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.32,0.01,-24,0.1,-950.3,,24064.7,0.05,0.07,4.2,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.39,0.01,-24.1,0.1,-890.7,,17731,0.11,0.08,4.4,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.37,0.01,-24.2,0.1,-940.4,,22600.1,0.06,0.08,4,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.4,0.01,-24.3,0.1,-841.1,,14721.1,0.16,0.08,4.4,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.37,0.01,-24.1,0.1,-900.7,,18496.7,0.1,0.08,4.4,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.37,0.01,-24.2,0.1,-900.7,,18496.7,0.1,0.08,4.2,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.38,0.01,-24.3,0.1,-890.7,,17731,0.11,0.08,4.2,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.42,0.01,-24.4,0.1,-890.7,,17731,0.11,0.09,4.2,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.42,0.01,-23.7,0.1,-771.5,,11805.9,0.23,0.08,5.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.4,0.01,-24.2,0.1,-781.5,,12163,0.22,0.08,4.8,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.36,0.01,-24.3,0.1,-821.2,,13775,0.18,0.07,4.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.37,0.01,-24.3,0.1,-791.4,,12536.7,0.21,0.07,4.8,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.33,0.01,-24.3,0.1,-791.4,,12536.7,0.21,0.07,4.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.4,0.01,-24.1,0.1,-741.7,,10821,0.26,0.07,5.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.37,0.01,-23.9,0.1,-751.7,,11136.1,0.25,0.07,5.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.41,0.01,-24,0.1,-702,,9671.5,0.3,0.07,5.4,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.45,0.01,-24.1,0.1,-642.4,,8206.9,0.36,0.07,5.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.43,0.01,-24.3,0.1,-632.5,,7986.8,0.37,0.07,5.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.44,0.01,-24.2,0.1,-592.7,,7162.2,0.41,0.07,6.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.48,0.01,-24.4,0.1,-553,,6414.4,0.45,0.07,6.6,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.16,0.01,-22.5,0.1,-811.3,,13340.7,0.19,0.03,5.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.28,0.01,-23.2,0.1,-880.8,,17032.1,0.12,0.05,4.8,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.25,0.01,-22.7,0.1,-741.7,,10821,0.26,0.04,6.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.27,0.01,-22.8,0.1,-731.8,,10517.9,0.27,0.04,6.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.27,0.01,-22.9,0.1,-801.3,,12928.6,0.2,0.04,5.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.29,0.01,-23.2,0.1,-702,,9671.5,0.3,0.04,6.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.22,0.01,-21.8,0.1,-731.8,,10517.9,0.27,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.25,0.01,-21.8,0.1,-731.8,,10517.9,0.27,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.29,0.01,-22.3,0.1,-622.5,,7772.6,0.38,0.03,8.3,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.28,0.01,-22.3,0.1,-711.9,,9943.8,0.29,0.04,7.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.38,0.01,-22.3,0.1,-721.9,,10225.7,0.28,0.05,7.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.26,0.01,-22.1,0.1,-721.9,,10225.7,0.28,0.03,7.1,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.26,0.01,-22,0.1,-682.1,,9153.1,0.32,0.03,7.7,,Hilton et al. (2010)*
Liwu ,Taiwan-Liwu ,China,Asia,2460H005,,,March 2005 - September 2006,24.18,121.49,SS,Bulk,,,0.27,0.01,-21.9,0.1,-672.2,,8905.9,0.33,0.03,8.3,,Hilton et al. (2010)*
